Group ID	Date	Latitude	Longitude	Depth	M
186	199305270937.19 	34.962 	139.148 	6.0 	3.5 
186	199305270948.59 	34.962 	139.148 	6.2 	2.2 
186	199305271016.08 	34.962 	139.149 	5.9 	3.2 
186	199305271419.56 	34.963 	139.147 	5.9 	3.6 
186	199305290119.55 	34.963 	139.149 	6.3 	2.4 
186	199305290440.45 	34.964 	139.146 	6.2 	3.3 
187	199305272205.44 	34.967 	139.145 	5.5 	2.0 
187	199305272213.53 	34.967 	139.146 	5.9 	2.2 
188	199305280718.35 	34.976 	139.124 	5.6 	2.4 
188	199305280727.09 	34.973 	139.125 	6.4 	2.3 
189	199305291628.03 	34.962 	139.140 	6.4 	2.3 
189	199305291637.35 	34.961 	139.139 	6.6 	2.1 
190	199305310933.11 	34.970 	139.137 	5.3 	2.3 
190	199305311641.43 	34.970 	139.137 	5.3 	2.4 
191	199305311246.15 	34.970 	139.137 	4.7 	3.1 
191	199305311357.16 	34.970 	139.137 	4.6 	2.8 
191	199305311402.27 	34.969 	139.135 	4.6 	2.8 
191	199305311407.48 	34.970 	139.137 	4.7 	2.9 
191	199305311444.01 	34.971 	139.136 	4.5 	3.0 
191	199305311827.19 	34.971 	139.136 	4.7 	3.2 
192	199305311542.04 	34.974 	139.135 	4.7 	3.0 
192	199305311619.03 	34.975 	139.135 	5.0 	2.8 
193	199305272327.05 	34.965 	139.149 	5.7 	2.2 
193	199306070002.32 	34.965 	139.149 	6.0 	1.5 
194	199305301422.09 	34.968 	139.133 	5.5 	1.6 
194	199306021737.27 	34.970 	139.135 	5.9 	2.3 
195	199305311840.10 	34.970 	139.135 	5.9 	2.3 
195	199306021803.02 	34.970 	139.132 	5.4 	2.1 
196	199305312258.52 	34.975 	139.131 	4.9 	2.0 
196	199307272356.36 	34.974 	139.130 	5.0 	1.9 
197	199306030313.27 	34.973 	139.122 	5.4 	1.9 
197	199306030408.06 	34.974 	139.130 	5.7 	1.7 
197	199306071938.30 	34.972 	139.126 	6.0 	2.1 
197	199306141514.17 	34.972 	139.127 	6.2 	2.1 
198	199306031956.09 	36.462 	139.794 	87.1 	2.4 
198	199306091632.15 	36.470 	139.790 	84.1 	2.4 
199	199307110718.48 	33.799 	138.708 	9.9 	3.0 
199	199307301720.10 	33.906 	138.724 	1.0 	3.2 
200	199307241105.51 	36.726 	139.419 	3.4 	2.0 
200	199307241616.17 	36.724 	139.419 	3.6 	2.4 
200	199307241658.27 	36.723 	139.422 	3.3 	2.1 
201	199307012138.58 	34.972 	139.125 	6.1 	1.7 
201	199311031540.48 	34.974 	139.134 	7.5 	2.0 
202	199307071838.51 	35.619 	140.114 	72.0 	2.7 
202	199501161446.41 	35.670 	140.104 	61.8 	3.1 
203	199308080908.33 	36.733 	139.421 	3.7 	2.4 
203	199308081728.54 	36.744 	139.424 	4.3 	2.3 
204	199308080914.16 	34.966 	138.412 	9.0 	2.0 
204	199310100904.56 	34.964 	138.407 	9.9 	2.4 
205	199310230818.15 	35.999 	139.555 	65.5 	3.6 
205	199501082050.00 	36.010 	139.547 	68.9 	3.3 
206	199311080703.59 	36.708 	139.348 	5.8 	2.2 
206	199311162349.43 	36.709 	139.346 	6.2 	2.7 
207	199311241023.21 	34.973 	139.185 	7.6 	1.6 
207	199311241054.49 	34.976 	139.171 	6.6 	2.6 
207	199311241520.54 	34.975 	139.172 	6.3 	2.7 
208	199311070146.24 	36.463 	140.639 	57.0 	4.2 
208	199402160756.48 	36.465 	140.644 	57.5 	4.6 
209	199312141538.35 	36.627 	139.441 	7.1 	2.1 
209	199312170416.53 	36.626 	139.441 	7.4 	2.3 
210	199312272318.27 	35.248 	137.276 	41.7 	3.9 
210	199401300018.13 	35.271 	137.235 	30.1 	3.4 
211	199401160950.56 	37.027 	139.643 	1.2 	2.4 
211	199401162148.41 	37.027 	139.629 	1.5 	2.5 
212	199401191605.11 	35.809 	137.515 	6.9 	2.4 
213	199402060834.59 	36.070 	139.896 	47.5 	4.3 
213	199403182320.32 	36.081 	139.887 	49.2 	4.4 
214	199404290545.20 	34.415 	139.186 	7.3 	2.1 
214	199404290708.20 	34.410 	139.196 	8.1 	2.0 
215	199404291122.35 	36.673 	139.483 	8.1 	2.1 
215	199409150025.42 	36.673 	139.484 	8.4 	2.3 
216	199405100827.18 	35.527 	138.970 	26.8 	3.0 
216	199405101625.08 	35.527 	138.967 	27.2 	3.3 
217	199405141743.35 	34.876 	139.177 	3.7 	2.1 
217	199405142046.04 	34.878 	139.173 	3.9 	1.6 
218	199405280800.47 	35.786 	137.547 	8.3 	2.7 
219	199406010218.24 	34.403 	139.150 	14.5 	2.3 
219	199406011323.38 	34.407 	139.141 	14.3 	2.7 
219	199406120629.38 	34.420 	139.142 	15.0 	2.7 
220	199406250651.12 	35.259 	138.276 	32.1 	2.8 
220	199406250742.28 	35.255 	138.276 	32.1 	2.6 
221	199409040821.58 	34.784 	138.565 	10.0 	2.7 
221	199409041653.11 	34.782 	138.564 	9.6 	2.2 
222	199409202010.25 	34.849 	139.264 	3.8 	1.7 
222	199409202048.12 	34.848 	139.262 	3.6 	1.8 
223	199410090653.55 	34.641 	138.601 	0.0 	2.6 
223	199410201836.14 	34.677 	138.608 	7.0 	2.4 
224	199411172349.54 	34.849 	139.266 	1.7 	1.6 
224	199411172351.59 	34.849 	139.265 	2.7 	2.2 
225	199411162206.41 	34.861 	139.253 	2.2 	1.8 
225	199412010846.26 	34.860 	139.258 	3.5 	2.2 
226	199502131028.44 	37.644 	138.622 	23.1 	2.4 
226	199502131029.57 	37.650 	138.626 	23.3 	2.7 
227	199502200112.28 	36.024 	141.432 	51.9 	4.0 
227	200103050918.36 	35.995 	141.564 	8.9 	4.4 
228	199502160352.52 	36.116 	140.021 	67.8 	2.3 
228	199810232102.01 	36.080 	140.053 	71.8 	3.7 
228	200002081258.06 	36.089 	140.051 	70.2 	3.4 
228	200107012235.07 	36.074 	140.082 	67.2 	2.9 
228	200211030929.59 	36.092 	140.025 	66.8 	2.5 
228	200211030930.00 	36.120 	140.038 	65.2 	3.1 
228	200312070531.47 	36.085 	140.023 	66.2 	2.2 
228	200504081733.00 	36.088 	140.015 	67.6 	2.6 
228	200606081750.50 	36.084 	140.016 	65.3 	2.1 
228	200706040111.51 	36.089 	140.023 	66.1 	2.4 
228	200810302057.50 	36.091 	140.022 	67.5 	2.4 
228	200912060215.50 	36.081 	140.020 	65.8 	2.2 
228	201011200702.03 	36.081 	140.014 	65.5 	2.3 
228	201104281504.33 	36.085 	140.019 	66.2 	2.2 
228	201106212035.21 	36.087 	140.016 	65.6 	2.5 
228	201111011132.01 	36.088 	140.020 	65.6 	2.6 
228	201203220953.28 	36.086 	140.017 	65.3 	2.4 
228	201208231752.59 	36.084 	140.014 	65.9 	2.5 
228	201303081922.11 	36.086 	140.014 	65.5 	2.7 
228	201311291539.04 	36.094 	140.031 	66.4 	2.3 
228	201406180658.31 	36.093 	140.021 	66.0 	2.4 
228	201506152337.30 	36.086 	140.015 	65.6 	2.6 
228	201607230049.31 	36.085 	140.003 	64.8 	2.5 
228	201707070712.21 	36.081 	140.016 	65.4 	2.3 
228	201807191321.52 	36.071 	140.005 	65.5 	2.5 
228	201910020157.54 	36.081 	140.012 	65.5 	2.5 
229	199503080051.52 	36.435 	138.029 	12.7 	1.8 
229	199503080055.22 	36.434 	138.029 	12.8 	2.0 
229	199503080120.16 	36.437 	138.028 	12.1 	2.0 
230	199503220415.56 	36.636 	139.472 	8.1 	1.5 
230	199503222106.45 	36.634 	139.472 	8.3 	1.6 
231	199503102156.58 	35.687 	140.140 	71.4 	3.1 
231	199702021632.20 	35.646 	140.140 	78.7 	3.2 
231	199912181744.38 	35.647 	140.135 	78.4 	3.2 
231	200105260018.59 	35.627 	140.124 	79.9 	3.4 
231	200105260019.00 	35.670 	140.111 	68.1 	2.4 
231	200210160621.42 	35.653 	140.111 	74.8 	3.1 
231	200404091406.44 	35.672 	140.103 	67.2 	2.3 
231	200507141606.44 	35.673 	140.094 	68.6 	2.4 
231	200604301758.59 	35.664 	140.089 	65.3 	2.2 
231	200703041245.45 	35.668 	140.094 	67.7 	2.3 
231	200803180745.21 	35.672 	140.089 	68.6 	2.4 
231	200907031343.44 	35.669 	140.096 	68.0 	2.3 
231	201010011431.47 	35.678 	140.083 	63.8 	2.2 
231	201112281436.25 	35.672 	140.084 	63.6 	2.4 
231	201206122201.03 	35.673 	140.083 	63.5 	2.2 
231	201302120739.58 	35.667 	140.085 	68.2 	2.4 
231	201311161024.25 	35.677 	140.075 	64.6 	2.4 
231	201408311026.14 	35.669 	140.107 	70.6 	2.6 
231	201508162226.42 	35.679 	140.101 	66.1 	2.3 
231	201608140358.45 	35.683 	140.097 	66.7 	2.4 
231	201709300745.30 	35.679 	140.069 	65.2 	2.4 
231	201808241852.00 	35.680 	140.071 	63.8 	2.3 
231	201909011909.08 	35.677 	140.069 	63.6 	2.4 
232	199503270426.33 	36.083 	140.121 	73.1 	3.3 
232	199803212049.13 	36.127 	140.102 	70.1 	3.1 
232	199911031001.47 	36.125 	140.102 	69.8 	3.0 
232	200004010736.17 	36.140 	140.088 	67.6 	3.1 
232	200108271013.54 	36.118 	140.073 	65.3 	2.0 
232	200303012034.01 	36.119 	140.109 	70.9 	3.1 
232	200501071110.40 	36.129 	140.079 	66.1 	2.2 
232	200602231219.02 	36.129 	140.072 	65.1 	2.2 
232	200807132019.45 	36.127 	140.071 	65.4 	2.3 
232	201002281939.22 	36.120 	140.068 	65.7 	2.2 
232	201106061240.03 	36.129 	140.074 	65.6 	2.3 
232	201108300116.59 	36.126 	140.067 	64.4 	2.3 
232	201207050821.02 	36.125 	140.071 	65.4 	2.4 
232	201302281055.23 	36.125 	140.057 	64.2 	2.4 
232	201407170246.17 	36.128 	140.067 	64.4 	2.3 
232	201503251236.28 	36.128 	140.065 	64.4 	2.3 
232	201604160303.27 	36.111 	140.051 	64.2 	2.4 
232	201705110133.34 	36.123 	140.064 	64.1 	2.3 
232	201903220048.35 	36.116 	140.061 	65.0 	2.3 
233	199503042214.31 	35.702 	140.727 	31.2 	3.1 
233	199904191742.06 	35.706 	140.743 	38.7 	3.9 
234	199503242155.54 	35.419 	141.030 	27.5 	3.7 
234	200108240334.45 	35.394 	141.032 	39.0 	3.2 
234	200409040247.49 	35.387 	141.020 	36.5 	3.1 
234	200704161017.14 	35.399 	140.981 	35.4 	3.0 
234	201003070605.59 	35.393 	141.001 	36.5 	3.1 
234	201104240142.52 	35.392 	140.987 	34.7 	3.0 
234	201106261849.01 	35.389 	141.000 	34.5 	2.8 
234	201110221828.45 	35.394 	140.986 	35.1 	2.9 
234	201208170953.31 	35.393 	140.982 	35.8 	3.0 
234	201310252312.16 	35.397 	141.001 	36.6 	3.1 
234	201506220637.30 	35.391 	140.997 	34.6 	3.1 
234	201706161027.13 	35.389 	141.019 	36.4 	3.1 
234	201909221350.38 	35.393 	141.010 	36.5 	3.1 
235	199503021751.45 	36.638 	139.472 	7.8 	2.5 
235	200112220421.13 	36.641 	139.474 	8.0 	2.6 
236	199504090044.41 	36.813 	139.468 	0.4 	2.1 
236	199504091826.54 	36.802 	139.467 	1.8 	1.7 
237	199504160028.16 	36.244 	139.586 	74.2 	4.0 
237	199505240633.27 	36.251 	139.595 	73.8 	3.9 
238	199504231714.45 	36.116 	140.106 	67.8 	2.3 
238	199512190631.47 	36.148 	140.096 	66.4 	3.0 
238	199609100703.45 	36.114 	140.110 	70.4 	2.9 
238	199807011936.51 	36.123 	140.100 	68.7 	2.0 
238	199807311010.58 	36.114 	140.103 	70.3 	3.2 
238	199902131940.51 	36.127 	140.104 	68.5 	3.0 
238	200007220716.16 	36.136 	140.092 	68.6 	3.2 
238	200108130136.23 	36.135 	140.077 	66.2 	2.0 
238	200108130136.24 	36.142 	140.085 	67.8 	3.0 
238	200207090032.14 	36.132 	140.081 	66.0 	2.2 
238	200207090032.15 	36.147 	140.089 	66.0 	3.1 
238	200306220842.39 	36.127 	140.079 	65.4 	2.7 
238	200409230146.53 	36.129 	140.086 	65.9 	2.3 
238	200504182334.20 	36.130 	140.074 	65.8 	2.0 
238	200602082220.10 	36.130 	140.076 	65.5 	2.3 
238	200701100909.55 	36.126 	140.072 	65.4 	2.2 
238	200809032153.17 	36.128 	140.071 	65.7 	2.3 
238	200910070714.25 	36.118 	140.067 	65.0 	2.3 
238	201102130752.18 	36.127 	140.074 	65.6 	2.4 
238	201106190351.34 	36.124 	140.068 	64.3 	1.9 
238	201204281059.42 	36.117 	140.053 	64.6 	2.3 
238	201208121521.28 	36.110 	140.051 	64.0 	1.9 
238	201212011203.49 	36.127 	140.065 	64.8 	2.2 
238	201307030248.07 	36.123 	140.060 	64.6 	2.1 
238	201407201654.48 	36.127 	140.070 	64.6 	2.3 
238	201505292106.58 	36.124 	140.059 	64.4 	2.4 
238	201607101748.43 	36.117 	140.062 	64.4 	1.8 
238	201608292158.33 	36.123 	140.070 	64.9 	2.4 
238	201708012027.11 	36.118 	140.063 	64.4 	2.4 
238	201803211441.01 	36.118 	140.063 	64.5 	2.4 
238	201904292115.51 	36.119 	140.063 	64.3 	2.4 
239	199504241648.30 	36.571 	140.626 	57.6 	2.8 
239	199609300138.33 	36.587 	140.591 	56.1 	2.6 
239	200003160010.11 	36.601 	140.639 	60.2 	2.7 
240	199504291527.18 	35.926 	140.020 	100.2 	2.8 
240	199609052238.56 	35.921 	140.012 	100.9 	2.9 
241	199504291606.06 	36.371 	140.584 	52.6 	3.3 
241	199603311606.40 	36.398 	140.620 	50.4 	3.4 
241	199703181031.54 	36.388 	140.596 	52.5 	3.7 
241	199801260748.54 	36.389 	140.602 	55.3 	3.6 
241	199904011841.17 	36.388 	140.611 	53.7 	3.5 
241	199912310540.31 	36.394 	140.604 	54.9 	3.5 
241	200106301852.08 	36.385 	140.611 	54.0 	2.6 
241	200111160336.23 	36.390 	140.607 	54.6 	3.6 
242	199504070858.11 	36.121 	139.866 	40.7 	3.5 
242	199906191545.51 	36.083 	139.925 	46.2 	3.7 
243	199505060359.10 	36.643 	139.471 	7.8 	2.2 
243	199505071917.45 	36.644 	139.471 	7.8 	1.6 
244	199505271051.48 	36.719 	139.452 	4.3 	2.4 
244	199505280658.20 	36.719 	139.452 	4.5 	3.0 
245	199505290626.48 	36.306 	140.037 	73.6 	2.8 
245	199610221316.47 	36.307 	140.037 	74.2 	2.9 
245	200001240335.00 	36.321 	140.029 	72.6 	2.9 
245	200105062100.29 	36.326 	140.039 	72.6 	2.8 
245	200209101008.17 	36.305 	140.025 	72.9 	2.0 
245	200209101008.18 	36.316 	140.031 	73.9 	2.9 
245	200610060236.02 	36.307 	140.015 	71.8 	2.2 
245	200909140316.17 	36.315 	140.017 	72.4 	2.0 
245	201102181858.57 	36.304 	140.011 	72.8 	2.2 
245	201205121508.29 	36.302 	140.012 	72.4 	2.3 
245	201212021050.28 	36.297 	140.010 	72.6 	1.8 
245	201309191352.35 	36.303 	140.018 	73.0 	2.0 
245	201405130813.56 	36.297 	140.010 	73.2 	2.2 
245	201507051541.55 	36.300 	140.012 	72.3 	2.0 
245	201603172137.32 	36.306 	140.010 	73.0 	2.1 
245	201612202256.03 	36.298 	140.016 	73.1 	2.1 
245	201710021414.43 	36.297 	140.008 	72.5 	2.0 
245	201810102332.51 	36.295 	140.014 	72.6 	1.5 
245	201909100830.35 	36.296 	140.011 	72.9 	2.3 
246	199505212321.57 	36.259 	140.088 	55.4 	3.0 
246	199706290804.02 	36.265 	140.085 	56.3 	3.6 
246	199806102234.34 	36.264 	140.081 	57.8 	3.6 
246	200302172249.26 	36.265 	140.085 	57.8 	3.0 
247	199505091720.39 	36.002 	139.908 	42.0 	2.5 
247	199707220705.37 	35.988 	139.905 	41.7 	2.4 
248	199505310552.38 	36.146 	140.027 	63.3 	1.9 
248	199506241238.14 	36.160 	140.029 	64.9 	2.7 
248	199604181711.46 	36.142 	140.033 	63.4 	1.9 
248	199611160736.03 	36.172 	140.043 	69.1 	2.9 
248	199709301748.32 	36.130 	140.028 	66.2 	2.0 
248	199712110814.49 	36.148 	140.053 	72.8 	3.1 
248	199810290756.52 	36.160 	140.056 	71.5 	2.9 
248	199902271825.51 	36.166 	140.063 	70.4 	3.2 
248	199908271840.31 	36.161 	140.046 	70.6 	3.0 
248	200009101057.18 	36.169 	140.056 	69.2 	2.9 
248	200105132223.05 	36.155 	140.065 	66.1 	2.4 
248	200105231204.16 	36.152 	140.062 	69.5 	2.3 
248	200203081608.43 	36.149 	140.059 	71.0 	3.1 
248	200206161827.58 	36.221 	140.057 	70.2 	2.8 
248	200304151916.55 	36.151 	140.027 	68.1 	2.2 
248	200304151916.56 	36.171 	140.045 	68.9 	2.9 
248	200304181851.56 	36.165 	140.046 	69.9 	2.8 
248	200504122324.20 	36.151 	140.024 	67.4 	1.9 
248	200601171140.00 	36.148 	140.022 	66.9 	2.1 
248	200707040840.23 	36.149 	140.023 	67.6 	2.0 
248	200809051942.16 	36.155 	140.027 	67.8 	2.4 
248	200905311808.17 	36.157 	140.014 	67.7 	2.3 
248	201004042041.56 	36.143 	140.022 	67.3 	2.1 
248	201103301806.55 	36.143 	140.024 	66.8 	2.3 
248	201107302334.23 	36.151 	140.027 	67.8 	2.2 
248	201207140625.52 	36.154 	140.025 	66.8 	2.2 
248	201212080821.45 	36.151 	140.024 	67.0 	2.6 
248	201309300852.47 	36.151 	140.033 	67.4 	2.2 
248	201403081808.30 	36.152 	140.026 	67.4 	2.3 
248	201505291906.30 	36.147 	140.022 	66.9 	2.5 
248	201511231423.49 	36.138 	140.018 	66.9 	2.3 
248	201611111133.55 	36.139 	140.016 	67.0 	2.4 
248	201706250545.10 	36.143 	140.022 	67.0 	2.0 
249	199505110241.27 	36.041 	140.107 	61.3 	3.1 
249	199804031838.54 	36.067 	140.104 	63.3 	3.0 
249	200211090506.08 	36.030 	140.088 	62.0 	2.7 
249	200907091044.25 	36.027 	140.101 	62.4 	2.5 
249	201111122035.24 	36.019 	140.089 	61.7 	2.6 
249	201203270354.27 	36.027 	140.092 	61.7 	2.4 
250	199505250123.38 	36.292 	139.952 	77.0 	2.4 
250	199901250016.43 	36.308 	139.958 	80.3 	2.6 
250	200302030352.34 	36.304 	139.972 	75.0 	2.3 
251	199505270302.21 	35.609 	140.137 	79.1 	3.7 
251	200103070822.56 	35.613 	140.157 	76.1 	3.4 
252	199505050242.20 	36.152 	140.108 	68.5 	3.2 
252	200105110339.55 	36.145 	140.101 	65.1 	3.3 
252	200205050719.18 	36.145 	140.106 	65.1 	3.3 
253	199505211612.27 	36.185 	140.109 	69.2 	2.0 
253	199610311516.18 	36.178 	140.106 	68.6 	2.0 
253	199911120821.12 	36.177 	140.111 	71.6 	2.6 
253	200107290918.04 	36.166 	140.104 	70.6 	2.5 
253	200512121341.21 	36.176 	140.070 	66.3 	2.2 
253	200810091222.35 	36.183 	140.076 	66.8 	1.9 
253	201009292328.35 	36.176 	140.061 	65.0 	2.1 
253	201107070040.54 	36.179 	140.069 	66.1 	2.3 
253	201208130857.02 	36.172 	140.064 	65.8 	2.0 
253	201304030732.43 	36.174 	140.063 	65.2 	2.3 
253	201510241905.31 	36.174 	140.066 	65.7 	2.3 
253	201710210723.28 	36.172 	140.066 	65.5 	2.3 
253	201804281346.03 	36.163 	140.063 	65.8 	1.6 
253	201810120551.33 	36.163 	140.064 	65.9 	1.6 
254	199506071417.21 	36.638 	139.461 	7.1 	1.7 
254	199506071422.06 	36.636 	139.461 	7.2 	2.1 
255	199506091816.10 	34.222 	135.263 	7.7 	2.4 
255	199506091817.27 	34.222 	135.255 	8.9 	1.9 
256	199506161649.13 	33.481 	135.563 	26.3 	2.2 
256	199506281507.23 	33.498 	135.570 	26.4 	1.7 
257	199506181231.46 	34.840 	135.466 	12.5 	2.0 
257	199506190834.12 	34.840 	135.464 	12.0 	3.5 
258	199506220327.49 	34.806 	138.558 	13.4 	2.3 
258	199507061141.15 	34.796 	138.560 	13.3 	2.5 
259	199506220413.44 	34.805 	138.560 	13.4 	2.3 
259	199507270706.34 	34.779 	138.546 	13.7 	1.7 
260	199506300350.40 	34.207 	135.203 	8.4 	2.0 
260	199509131850.01 	34.210 	135.210 	10.7 	2.3 
261	199506030839.04 	34.538 	134.931 	12.6 	2.8 
261	199602051755.32 	34.533 	134.924 	15.0 	2.0 
261	199804280203.08 	34.526 	134.923 	15.2 	2.4 
261	200204131632.46 	34.527 	134.938 	14.7 	2.2 
261	200204131632.47 	34.525 	134.929 	13.9 	2.7 
262	199506140037.27 	34.538 	134.928 	11.9 	1.8 
262	199701042125.09 	34.540 	134.933 	11.4 	1.8 
262	199806011421.34 	34.530 	134.931 	13.6 	1.7 
263	199506061811.57 	34.179 	135.206 	4.2 	1.5 
263	199803132120.08 	34.178 	135.208 	4.1 	1.6 
263	199803132205.56 	34.178 	135.208 	3.9 	1.9 
263	199803132220.46 	34.180 	135.209 	4.3 	1.5 
264	199506060356.26 	35.995 	140.124 	61.4 	3.6 
264	199906180641.21 	35.972 	140.132 	64.0 	3.6 
264	200312182334.10 	35.996 	140.109 	62.4 	2.6 
264	201103260953.28 	35.989 	140.102 	60.7 	2.7 
264	201205240219.03 	35.987 	140.097 	60.8 	2.9 
264	201402170733.48 	35.998 	140.103 	61.8 	2.9 
264	201506280352.41 	35.983 	140.100 	61.5 	2.8 
264	201808281359.45 	35.984 	140.092 	60.4 	2.8 
265	199506061110.40 	35.615 	140.108 	80.5 	3.0 
265	199602230713.46 	35.629 	140.131 	74.6 	3.0 
265	200108240215.49 	35.610 	140.119 	76.6 	3.0 
266	199506091814.06 	36.134 	139.995 	66.0 	3.4 
266	200106051126.08 	36.136 	140.010 	68.7 	3.3 
266	200205222345.06 	36.151 	139.997 	69.6 	3.4 
267	199506120845.11 	35.723 	140.056 	48.8 	2.4 
267	200209281121.31 	35.699 	140.110 	64.6 	2.7 
268	199507070030.13 	36.643 	139.476 	8.0 	2.5 
268	199507152331.15 	36.643 	139.476 	8.1 	1.9 
269	199507071154.14 	36.637 	139.431 	6.6 	1.6 
269	199507071308.47 	36.636 	139.431 	6.6 	1.8 
269	199507072209.40 	36.636 	139.432 	6.6 	1.8 
270	199507182108.17 	36.641 	139.489 	7.7 	2.0 
270	199507200411.31 	36.639 	139.489 	7.3 	2.2 
271	199507222131.17 	35.236 	138.369 	19.9 	2.9 
271	199507282002.04 	35.234 	138.361 	20.0 	3.2 
272	199507150847.14 	36.632 	139.429 	6.1 	1.7 
272	199508030646.26 	36.633 	139.430 	6.0 	2.3 
273	199507240009.39 	33.857 	134.982 	11.7 	1.9 
273	199508041046.40 	33.848 	134.984 	11.9 	2.1 
273	199508070700.34 	33.845 	134.982 	11.2 	2.1 
273	199508071713.59 	33.851 	134.984 	12.6 	2.0 
274	199507300337.23 	35.873 	140.546 	29.6 	2.4 
274	199508151118.41 	35.884 	140.544 	26.9 	2.4 
275	199507240231.53 	36.639 	139.481 	7.6 	1.5 
275	199607220223.41 	36.639 	139.483 	7.6 	2.6 
276	199507070021.49 	34.040 	135.307 	10.5 	1.5 
276	199704092027.13 	34.047 	135.311 	9.9 	1.9 
277	199507311520.11 	35.589 	140.113 	69.4 	2.1 
277	199706120600.04 	35.598 	140.095 	69.6 	1.9 
278	199507310305.52 	36.038 	140.102 	61.1 	2.7 
278	199707201155.20 	36.062 	140.126 	60.4 	2.8 
278	199711212219.50 	36.002 	140.136 	65.4 	2.6 
278	199802100001.00 	36.049 	140.113 	62.1 	3.0 
278	199902160157.23 	36.005 	140.135 	65.4 	2.5 
278	199912201604.26 	36.000 	140.136 	64.8 	2.7 
278	200011231041.41 	36.013 	140.141 	62.6 	2.4 
278	200108192111.11 	36.036 	140.104 	61.8 	2.5 
278	200202160210.31 	36.028 	140.116 	63.8 	2.5 
278	200205140253.54 	36.008 	140.135 	65.1 	2.5 
278	200208100858.19 	36.001 	140.139 	65.7 	3.1 
278	200212201814.45 	36.010 	140.135 	65.4 	2.5 
278	200303071051.42 	36.021 	140.135 	64.3 	3.1 
279	199507051022.11 	36.129 	140.024 	71.4 	2.5 
279	199805090718.46 	36.129 	140.012 	72.5 	2.8 
279	199906151242.56 	36.137 	140.028 	70.3 	2.9 
279	200002030008.52 	36.144 	140.008 	70.7 	2.5 
279	200102231906.03 	36.131 	140.014 	71.1 	2.5 
279	200201070626.38 	36.146 	139.992 	66.1 	2.7 
279	200211020249.33 	36.142 	140.017 	70.8 	2.8 
280	199507140133.40 	35.629 	140.139 	69.3 	2.3 
280	199904151339.18 	35.615 	140.115 	69.5 	2.8 
280	200007272154.23 	35.632 	140.090 	68.3 	2.1 
280	200212282001.56 	35.617 	140.132 	77.7 	2.9 
280	200411230034.13 	35.646 	140.067 	65.2 	1.6 
280	200508090400.57 	35.650 	140.070 	65.3 	2.0 
280	200607121858.22 	35.633 	140.075 	69.5 	2.1 
280	200712211953.07 	35.634 	140.088 	68.5 	2.0 
280	201001020913.16 	35.642 	140.087 	68.4 	2.0 
280	201209260300.24 	35.632 	140.066 	66.9 	2.1 
280	201308140829.52 	35.646 	140.064 	64.2 	2.0 
280	201411060003.53 	35.642 	140.079 	67.3 	2.1 
280	201703182032.50 	35.637 	140.060 	65.6 	2.2 
280	201811130931.09 	35.643 	140.068 	65.4 	2.0 
281	199507031939.34 	35.711 	140.151 	73.8 	3.0 
281	199905310047.40 	35.695 	140.166 	70.0 	3.0 
282	199507270702.38 	35.599 	140.123 	78.0 	3.2 
282	199910160408.10 	35.610 	140.133 	75.2 	3.2 
282	200103111720.36 	35.576 	140.132 	78.6 	3.4 
282	200211040023.29 	35.610 	140.125 	77.9 	3.0 
282	200501011125.39 	35.622 	140.086 	68.1 	2.3 
282	200512070802.17 	35.632 	140.099 	67.6 	2.5 
282	200610060916.19 	35.646 	140.092 	65.8 	2.5 
282	200803121512.48 	35.642 	140.091 	66.2 	2.4 
282	201001140722.11 	35.636 	140.096 	67.0 	2.3 
282	201108100031.34 	35.626 	140.082 	67.8 	2.4 
282	201209260405.37 	35.637 	140.071 	63.6 	2.4 
282	201307170156.15 	35.628 	140.077 	63.4 	2.3 
282	201410091452.16 	35.636 	140.074 	65.8 	2.4 
282	201601201814.25 	35.638 	140.072 	65.2 	2.3 
282	201704020604.37 	35.632 	140.071 	63.1 	2.2 
282	201807022001.01 	35.636 	140.068 	65.1 	2.4 
282	201910010148.11 	35.632 	140.070 	64.2 	2.3 
283	199507060754.34 	35.655 	140.161 	79.5 	3.7 
283	199904141234.39 	35.672 	140.164 	69.6 	3.1 
283	200108301023.27 	35.673 	140.170 	74.6 	3.3 
283	200308250608.31 	35.683 	140.130 	65.9 	2.2 
283	200505210420.31 	35.683 	140.127 	65.1 	2.4 
283	200807262221.28 	35.684 	140.132 	67.0 	2.2 
283	201003040737.02 	35.693 	140.120 	63.8 	2.4 
283	201110031413.24 	35.690 	140.125 	64.7 	2.4 
283	201203282119.44 	35.669 	140.129 	63.5 	2.2 
283	201312071348.53 	35.689 	140.122 	67.0 	2.3 
283	201505161307.17 	35.688 	140.127 	62.5 	2.4 
283	201608160919.16 	35.689 	140.111 	61.5 	2.3 
283	201709210321.10 	35.691 	140.113 	64.2 	2.4 
283	201812240224.07 	35.693 	140.117 	62.8 	2.0 
284	199507241754.20 	35.679 	140.172 	72.9 	3.6 
284	199810032121.21 	35.688 	140.151 	66.9 	2.9 
284	200201121013.23 	35.663 	140.183 	75.6 	3.7 
284	200408121021.22 	35.679 	140.150 	67.9 	2.9 
284	200606120146.04 	35.686 	140.147 	65.3 	2.8 
284	200804220124.23 	35.682 	140.144 	67.5 	3.0 
